construct_a,construct_b,label_a,label_b,family_a,family_b,classified_county_dates_a,classified_county_dates_b,shared_county_dates,jaccard,structurally_nested,interpretation
REL_TX_P90_D3_W15,HYB_TX_P85_D3_A80_W15,TX-P90-D3,TX-P85-D3+A80,relative,hybrid,80755,98708,66173,0.5841,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P85_D3_A90_W15,TX-P90-D3,TX-P85-D3+A90,relative,hybrid,80755,68046,46450,0.4538,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P85_D5_A80_W15,TX-P90-D3,TX-P85-D5+A80,relative,hybrid,80755,62370,47495,0.4967,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P85_D5_A90_W15,TX-P90-D3,TX-P85-D5+A90,relative,hybrid,80755,47507,36474,0.3974,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P90_D2_A80_W15,TX-P90-D3,TX-P90-D2+A80,relative,hybrid,80755,87949,67761,0.6713,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P90_D2_A90_W15,TX-P90-D3,TX-P90-D2+A90,relative,hybrid,80755,57954,47580,0.5221,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,TX-P90-D3+A80,relative,hybrid,80755,66173,66173,0.8194,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P90_D3_A90_W15,TX-P90-D3,TX-P90-D3+A90,relative,hybrid,80755,46448,46448,0.5752,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P90_D5_A80_W15,TX-P90-D3,TX-P90-D5+A80,relative,hybrid,80755,38549,38549,0.4774,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,HYB_TX_P90_D5_A90_W15,TX-P90-D3,TX-P90-D5+A90,relative,hybrid,80755,29939,29939,0.3707,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,ABS_TX_A80_D2,TX-P90-D3,TX->80-D2,relative,absolute,80755,528693,67671,0.1249,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,ABS_TX_A90_D2,TX-P90-D3,TX->90-D2,relative,absolute,80755,280631,47582,0.1516,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,ABS_TX_A80_D3,TX-P90-D3,TX->80-D3,relative,absolute,80755,508219,66117,0.1265,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,ABS_TX_A90_D3,TX-P90-D3,TX->90-D3,relative,absolute,80755,267781,46450,0.1538,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,ABS_TX_A80_D5,TX-P90-D3,TX->80-D5,relative,absolute,80755,473437,59117,0.1194,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D3_W15,ABS_TX_A90_D5,TX-P90-D3,TX->90-D5,relative,absolute,80755,246143,43124,0.152,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P80_D2_A80_W15,TX-P90-D5,TX-P80-D2+A80,relative,hybrid,45071,160847,40047,0.2414,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P80_D2_A90_W15,TX-P90-D5,TX-P80-D2+A90,relative,hybrid,45071,103697,30880,0.2619,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P80_D3_A80_W15,TX-P90-D5,TX-P80-D3+A80,relative,hybrid,45071,130885,39567,0.2901,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P80_D3_A90_W15,TX-P90-D5,TX-P80-D3+A90,relative,hybrid,45071,88741,30554,0.2959,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P80_D5_A80_W15,TX-P90-D5,TX-P80-D5+A80,relative,hybrid,45071,87258,38553,0.4111,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P90-D5,TX-P80-D5+A90,relative,hybrid,45071,64975,29951,0.3739,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P85_D2_A80_W15,TX-P90-D5,TX-P85-D2+A80,relative,hybrid,45071,125734,40047,0.3063,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P85_D2_A90_W15,TX-P90-D5,TX-P85-D2+A90,relative,hybrid,45071,81954,30880,0.3212,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P85_D3_A80_W15,TX-P90-D5,TX-P85-D3+A80,relative,hybrid,45071,98708,39567,0.3797,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P85_D3_A90_W15,TX-P90-D5,TX-P85-D3+A90,relative,hybrid,45071,68046,30554,0.3701,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P85_D5_A80_W15,TX-P90-D5,TX-P85-D5+A80,relative,hybrid,45071,62370,38553,0.5596,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P85_D5_A90_W15,TX-P90-D5,TX-P85-D5+A90,relative,hybrid,45071,47507,29951,0.4782,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P90_D2_A80_W15,TX-P90-D5,TX-P90-D2+A80,relative,hybrid,45071,87949,40047,0.4307,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P90_D2_A90_W15,TX-P90-D5,TX-P90-D2+A90,relative,hybrid,45071,57954,30880,0.428,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D5,TX-P90-D3+A80,relative,hybrid,45071,66173,39567,0.552,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P90_D3_A90_W15,TX-P90-D5,TX-P90-D3+A90,relative,hybrid,45071,46448,30554,0.5012,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P90_D5_A80_W15,TX-P90-D5,TX-P90-D5+A80,relative,hybrid,45071,38549,38549,0.8553,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,HYB_TX_P90_D5_A90_W15,TX-P90-D5,TX-P90-D5+A90,relative,hybrid,45071,29939,29939,0.6643,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,ABS_TX_A80_D2,TX-P90-D5,TX->80-D2,relative,absolute,45071,528693,40014,0.075,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,ABS_TX_A90_D2,TX-P90-D5,TX->90-D2,relative,absolute,45071,280631,30880,0.1047,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,ABS_TX_A80_D3,TX-P90-D5,TX->80-D3,relative,absolute,45071,508219,39542,0.077,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,ABS_TX_A90_D3,TX-P90-D5,TX->90-D3,relative,absolute,45071,267781,30554,0.1082,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,ABS_TX_A80_D5,TX-P90-D5,TX->80-D5,relative,absolute,45071,473437,38533,0.0803,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
REL_TX_P90_D5_W15,ABS_TX_A90_D5,TX-P90-D5,TX->90-D5,relative,absolute,45071,246143,29951,0.1146,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P80_D2_A90_W15,TX-P80-D2+A80,TX-P80-D2+A90,hybrid,hybrid,160847,103697,103697,0.6447,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P80_D3_A80_W15,TX-P80-D2+A80,TX-P80-D3+A80,hybrid,hybrid,160847,130885,130885,0.8137,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P80_D3_A90_W15,TX-P80-D2+A80,TX-P80-D3+A90,hybrid,hybrid,160847,88741,88741,0.5517,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P80_D5_A80_W15,TX-P80-D2+A80,TX-P80-D5+A80,hybrid,hybrid,160847,87258,87258,0.5425,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D2+A80,TX-P80-D5+A90,hybrid,hybrid,160847,64975,64975,0.404,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P85_D2_A80_W15,TX-P80-D2+A80,TX-P85-D2+A80,hybrid,hybrid,160847,125734,125734,0.7817,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P85_D2_A90_W15,TX-P80-D2+A80,TX-P85-D2+A90,hybrid,hybrid,160847,81954,81954,0.5095,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P85_D3_A80_W15,TX-P80-D2+A80,TX-P85-D3+A80,hybrid,hybrid,160847,98708,98708,0.6137,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P85_D3_A90_W15,TX-P80-D2+A80,TX-P85-D3+A90,hybrid,hybrid,160847,68046,68046,0.423,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P85_D5_A80_W15,TX-P80-D2+A80,TX-P85-D5+A80,hybrid,hybrid,160847,62370,62370,0.3878,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P85_D5_A90_W15,TX-P80-D2+A80,TX-P85-D5+A90,hybrid,hybrid,160847,47507,47507,0.2954,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P90_D2_A80_W15,TX-P80-D2+A80,TX-P90-D2+A80,hybrid,hybrid,160847,87949,87949,0.5468,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P90_D2_A90_W15,TX-P80-D2+A80,TX-P90-D2+A90,hybrid,hybrid,160847,57954,57954,0.3603,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P90_D3_A80_W15,TX-P80-D2+A80,TX-P90-D3+A80,hybrid,hybrid,160847,66173,66173,0.4114,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P90_D3_A90_W15,TX-P80-D2+A80,TX-P90-D3+A90,hybrid,hybrid,160847,46448,46448,0.2888,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P90_D5_A80_W15,TX-P80-D2+A80,TX-P90-D5+A80,hybrid,hybrid,160847,38549,38549,0.2397,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,HYB_TX_P90_D5_A90_W15,TX-P80-D2+A80,TX-P90-D5+A90,hybrid,hybrid,160847,29939,29939,0.1861,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,ABS_TX_A80_D2,TX-P80-D2+A80,TX->80-D2,hybrid,absolute,160847,528693,160660,0.3038,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,ABS_TX_A90_D2,TX-P80-D2+A80,TX->90-D2,hybrid,absolute,160847,280631,103699,0.307,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,ABS_TX_A80_D3,TX-P80-D2+A80,TX->80-D3,hybrid,absolute,160847,508219,150246,0.2896,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,ABS_TX_A90_D3,TX-P80-D2+A80,TX->90-D3,hybrid,absolute,160847,267781,97836,0.2958,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,ABS_TX_A80_D5,TX-P80-D2+A80,TX->80-D5,hybrid,absolute,160847,473437,133170,0.2657,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A80_W15,ABS_TX_A90_D5,TX-P80-D2+A80,TX->90-D5,hybrid,absolute,160847,246143,89957,0.2837,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P80_D3_A80_W15,TX-P80-D2+A90,TX-P80-D3+A80,hybrid,hybrid,103697,130885,91305,0.6373,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P80_D3_A90_W15,TX-P80-D2+A90,TX-P80-D3+A90,hybrid,hybrid,103697,88741,88741,0.8558,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P80_D5_A80_W15,TX-P80-D2+A90,TX-P80-D5+A80,hybrid,hybrid,103697,87258,68142,0.5548,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D2+A90,TX-P80-D5+A90,hybrid,hybrid,103697,64975,64975,0.6266,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P85_D2_A80_W15,TX-P80-D2+A90,TX-P85-D2+A80,hybrid,hybrid,103697,125734,81955,0.5557,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P85_D2_A90_W15,TX-P80-D2+A90,TX-P85-D2+A90,hybrid,hybrid,103697,81954,81954,0.7903,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P85_D3_A80_W15,TX-P80-D2+A90,TX-P85-D3+A80,hybrid,hybrid,103697,98708,69868,0.5272,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P85_D3_A90_W15,TX-P80-D2+A90,TX-P85-D3+A90,hybrid,hybrid,103697,68046,68046,0.6562,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P85_D5_A80_W15,TX-P80-D2+A90,TX-P85-D5+A80,hybrid,hybrid,103697,62370,49426,0.4237,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P85_D5_A90_W15,TX-P80-D2+A90,TX-P85-D5+A90,hybrid,hybrid,103697,47507,47507,0.4581,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P90_D2_A80_W15,TX-P80-D2+A90,TX-P90-D2+A80,hybrid,hybrid,103697,87949,57957,0.4335,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P90_D2_A90_W15,TX-P80-D2+A90,TX-P90-D2+A90,hybrid,hybrid,103697,57954,57954,0.5589,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P90_D3_A80_W15,TX-P80-D2+A90,TX-P90-D3+A80,hybrid,hybrid,103697,66173,47582,0.3891,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P90_D3_A90_W15,TX-P80-D2+A90,TX-P90-D3+A90,hybrid,hybrid,103697,46448,46448,0.4479,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P90_D5_A80_W15,TX-P80-D2+A90,TX-P90-D5+A80,hybrid,hybrid,103697,38549,30880,0.2773,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,HYB_TX_P90_D5_A90_W15,TX-P80-D2+A90,TX-P90-D5+A90,hybrid,hybrid,103697,29939,29939,0.2887,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,ABS_TX_A80_D2,TX-P80-D2+A90,TX->80-D2,hybrid,absolute,103697,528693,103697,0.1961,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,ABS_TX_A90_D2,TX-P80-D2+A90,TX->90-D2,hybrid,absolute,103697,280631,103697,0.3695,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,ABS_TX_A80_D3,TX-P80-D2+A90,TX->80-D3,hybrid,absolute,103697,508219,103477,0.2035,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,ABS_TX_A90_D3,TX-P80-D2+A90,TX->90-D3,hybrid,absolute,103697,267781,97835,0.3575,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,ABS_TX_A80_D5,TX-P80-D2+A90,TX->80-D5,hybrid,absolute,103697,473437,102510,0.216,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D2_A90_W15,ABS_TX_A90_D5,TX-P80-D2+A90,TX->90-D5,hybrid,absolute,103697,246143,89956,0.3461,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P80_D3_A90_W15,TX-P80-D3+A80,TX-P80-D3+A90,hybrid,hybrid,130885,88741,88741,0.678,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P80_D5_A80_W15,TX-P80-D3+A80,TX-P80-D5+A80,hybrid,hybrid,130885,87258,87258,0.6667,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D3+A80,TX-P80-D5+A90,hybrid,hybrid,130885,64975,64975,0.4964,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P85_D2_A80_W15,TX-P80-D3+A80,TX-P85-D2+A80,hybrid,hybrid,130885,125734,107278,0.7183,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P85_D2_A90_W15,TX-P80-D3+A80,TX-P85-D2+A90,hybrid,hybrid,130885,81954,75514,0.5499,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P85_D3_A80_W15,TX-P80-D3+A80,TX-P85-D3+A80,hybrid,hybrid,130885,98708,98708,0.7542,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P85_D3_A90_W15,TX-P80-D3+A80,TX-P85-D3+A90,hybrid,hybrid,130885,68046,68046,0.5199,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P85_D5_A80_W15,TX-P80-D3+A80,TX-P85-D5+A80,hybrid,hybrid,130885,62370,62370,0.4765,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P85_D5_A90_W15,TX-P80-D3+A80,TX-P85-D5+A90,hybrid,hybrid,130885,47507,47507,0.363,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P90_D2_A80_W15,TX-P80-D3+A80,TX-P90-D2+A80,hybrid,hybrid,130885,87949,77525,0.5486,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P90_D2_A90_W15,TX-P80-D3+A80,TX-P90-D2+A90,hybrid,hybrid,130885,57954,55078,0.4118,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P90_D3_A80_W15,TX-P80-D3+A80,TX-P90-D3+A80,hybrid,hybrid,130885,66173,66173,0.5056,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P90_D3_A90_W15,TX-P80-D3+A80,TX-P90-D3+A90,hybrid,hybrid,130885,46448,46448,0.3549,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P90_D5_A80_W15,TX-P80-D3+A80,TX-P90-D5+A80,hybrid,hybrid,130885,38549,38549,0.2945,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,HYB_TX_P90_D5_A90_W15,TX-P80-D3+A80,TX-P90-D5+A90,hybrid,hybrid,130885,29939,29939,0.2287,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,ABS_TX_A80_D2,TX-P80-D3+A80,TX->80-D2,hybrid,absolute,130885,528693,130802,0.2474,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,ABS_TX_A90_D2,TX-P80-D3+A80,TX->90-D2,hybrid,absolute,130885,280631,91305,0.2851,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
